ID,epoch_val_accuracy,MAX_NODES,WINDOW_SIZE,Name,Owner,Created,Running Time,Hostname,BATCH_NORM,FIRST_CONV_ACTIVATION,CONV_TYPE,LAYERS,MASTER_NODE,PMI,POOLING,PRETRAINED,PRETRAINED_EMB,BATCH_SIZE,EMB_SIZE,DROPOUT_RATE,EPOCH,FIRST_CONV_SIZE,L2_RATE,LR_FIRST_UPDATE,LR,LR_UPDATE_PER,MAX_TF,MIN_TF,MODEL_PARAMS,NUM_CLASSES,VOCAB_SIZE,emb_size,max_nodes,num_classes,vocab_size,epoch_loss,epoch_accuracy,epoch_val_loss,IS_DIRECTED,Tags,State
VKR-276,0.6559485793113708,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:36:58,166.221,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_24', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1381423.0,23.0,6684.0,,,,,0.453488290309906,0.9758358001708984,1.6321769952774048,,[],SUCCEEDED
VKR-275,0.18921592831611633,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:34:44,61.018,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_23', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSumAttn,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1381623.0,23.0,6684.0,,,,,2.108839988708496,0.2416418343782425,2.919109344482422,,[],SUCCEEDED
VKR-274,0.19614148139953613,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:32:50,55.121,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_22', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSumAttn,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,3.0,6000.0,5.0,1381623.0,23.0,6684.0,,,,,2.2112388610839844,0.23402847349643707,2.810728073120117,,[],SUCCEEDED
VKR-273,0.6042542457580566,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:29:44,123.714,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_21', 'min_cut_pool_17', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,3.0,6000.0,5.0,1385443.0,23.0,6684.0,,,,,0.6515045166015625,0.9539887309074402,2.074467658996582,,[],SUCCEEDED
VKR-272,0.5320306420326233,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:28:13,61.084,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_19', 'min_cut_pool_15', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,3.0,6000.0,5.0,1401523.0,23.0,6684.0,,,,,1.0381124019622803,0.8593180775642395,2.5830037593841553,,[],SUCCEEDED
VKR-271,0.5092753171920776,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:26:25,53.121,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_18', 'min_cut_pool_14', 'flatten_3', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,3.0,6000.0,5.0,1439236.0,23.0,6684.0,,,,,0.5884761810302734,0.957629919052124,2.4102768898010254,,[],SUCCEEDED
VKR-270,0.479594349861145,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:24:58,46.404,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_16', 'min_cut_pool_12', 'flatten_1', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1472843.0,23.0,6684.0,,,,,0.6764425039291382,0.9533267021179199,2.7493438720703125,,[],SUCCEEDED
VKR-269,,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:23:31,2689.395,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_15', 'min_cut_pool_11', 'flatten', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1472843.0,23.0,6684.0,,,,,,,,,[],SUCCEEDED
VKR-268,0.6406133770942688,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:20:05,140.214,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_14', 'min_cut_pool_10', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,5.0,6000.0,5.0,1391473.0,23.0,6684.0,,,,,0.7123978734016418,0.9735187292098999,1.8982329368591309,,[],SUCCEEDED
VKR-267,0.6510017514228821,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:17:40,124.297,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_13', 'min_cut_pool_9', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,5.0,0.001,5.0,6000.0,5.0,1394689.0,23.0,6684.0,,,,,0.6315069198608398,0.9904005527496338,1.9412789344787598,,[],SUCCEEDED
VKR-266,,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:17:26,6314284.425143,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_11', 'min_cut_pool_8', 'gcn_conv_12', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,5.0,0.001,5.0,6000.0,5.0,1404807.0,23.0,6684.0,,,,,,,,,[],RUNNING
VKR-265,,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:16:05,6314366.007143,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_7', 'min_cut_pool_6', 'gcn_conv_8', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,5.0,0.001,5.0,6000.0,5.0,1404807.0,23.0,6684.0,,,,,,,,,[],RUNNING
VKR-264,0.6012861728668213,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:13:38,56.981,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_6', 'min_cut_pool_5', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.55,100.0,200.0,0.01,5.0,0.001,5.0,6000.0,5.0,1391473.0,23.0,6684.0,,,,,0.5951350927352905,0.9695464968681335,2.38472580909729,,[],SUCCEEDED
VKR-263,0.6047489643096924,193.0,3.0,ohsumed,vmalperovich,2021-02-28 01:11:32,56.53,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_5', 'min_cut_pool_4', 'Pooling', 'Dropout', 'Dense']",False,False,MinCut,False,GLoVe,32.0,200.0,0.5,100.0,200.0,0.01,10.0,0.001,5.0,6000.0,5.0,1391473.0,23.0,6684.0,,,,,0.5246134400367737,0.98675936460495,2.3910274505615234,,[],SUCCEEDED
VKR-262,0.6247835755348206,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:36:44,54.158,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_18', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.3,100.0,200.0,0.001,10.0,0.001,20.0,6000.0,5.0,1381223.0,23.0,6683.0,,,,,0.09637991338968277,1.0,1.5524158477783203,,[],SUCCEEDED
VKR-261,0.6346772313117981,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:34:01,49.248,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_17', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,100.0,0.5,100.0,200.0,0.001,10.0,0.001,20.0,6000.0,5.0,692923.0,23.0,6683.0,,,,,0.13701751828193665,0.9937106966972351,1.5436190366744995,,[],SUCCEEDED
VKR-260,0.64704430103302,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:31:04,68.555,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_16', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.5,100.0,200.0,0.001,10.0,0.001,20.0,6000.0,5.0,1381223.0,23.0,6683.0,,,,,0.11705100536346436,0.9950347542762756,1.566447377204895,,[],SUCCEEDED
VKR-259,0.6487756371498108,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:26:25,179.028,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_15', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,100.0,0.1,10.0,0.001,5.0,6000.0,5.0,1358923.0,23.0,6683.0,,,,,0.620511531829834,0.9291625022888184,1.6236860752105713,,[],SUCCEEDED
VKR-258,0.6549592018127441,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:19:18,193.854,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_14', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,300.0,0.55,100.0,300.0,0.1,10.0,0.001,5.0,6000.0,5.0,2101823.0,23.0,6683.0,,,,,0.33890804648399353,0.9884144067764282,1.5795519351959229,,[],SUCCEEDED
VKR-257,0.6589166522026062,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:15:00,229.13,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_13', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,300.0,0.55,100.0,300.0,0.05,5.0,0.001,10.0,6000.0,5.0,2101823.0,23.0,6683.0,,,,,0.23598957061767578,0.9956967830657959,1.5170297622680664,,[],SUCCEEDED
VKR-256,0.6631214618682861,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:09:45,195.333,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_12', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,250.0,0.05,5.0,0.001,10.0,6000.0,5.0,1392373.0,23.0,6683.0,,,,,0.26431819796562195,0.9930486679077148,1.4963668584823608,,[],SUCCEEDED
VKR-255,0.6616374254226685,245.0,3.0,ohsumed,vmalperovich,2021-02-28 00:04:25,222.077,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_11', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,200.0,0.05,5.0,0.001,10.0,6000.0,5.0,1381223.0,23.0,6683.0,,,,,0.2942337095737457,0.9900695085525513,1.4887205362319946,,[],SUCCEEDED
VKR-254,0.6675735712051392,245.0,3.0,ohsumed,vmalperovich,2021-02-27 23:59:19,214.537,1dfd1622ddae,False,relu,GCN,"['Nodes_input', 'Embeddings', 'Reshape', 'Adj_input', 'gcn_conv_10', 'Pooling', 'Dropout', 'Dense']",False,False,GlobalSum,False,FastText,32.0,200.0,0.55,100.0,200.0,0.01,10.0,0.001,10.0,6000.0,5.0,1381223.0,23.0,6683.0,,,,,0.17768479883670807,0.998344898223877,1.5335723161697388,,[],SUCCEEDED
